,1,3,5,10,20,30,50,100
0,0.5757575757575758,0.5824915824915825,0.5838383838383837,0.5858585858585856,0.5843434343434342,0.5791245791245792,0.5741414141414142,0.5459595959595961
1,0.5510204081632653,0.54421768707483,0.5346938775510203,0.5459183673469387,0.5316326530612245,0.5302721088435375,0.5255102040816326,0.49816326530612237
2,0.47959183673469385,0.5068027210884354,0.5020408163265307,0.5132653061224489,0.5214285714285715,0.5268707482993198,0.5269387755102038,0.49785714285714283
