,1,3,5,10,20,30,50,100
0,0.49,0.5233333333333333,0.5479999999999999,0.5489999999999999,0.5360000000000003,0.5329999999999999,0.5388000000000003,0.5059000000000001
1,0.4787234042553192,0.5212765957446808,0.5425531914893617,0.5468085106382976,0.5531914893617025,0.5524822695035462,0.5461702127659573,0.5215957446808511
2,0.53125,0.5277777777777775,0.5395833333333332,0.5395833333333331,0.5531250000000001,0.5482638888888888,0.5389583333333333,0.5141666666666668
