,1,3,5,10,20,30,50,100
0,0.46875,0.4826388888888889,0.4750000000000003,0.4697916666666669,0.4755208333333332,0.4805555555555557,0.48125,0.45427083333333335
1,0.5257731958762887,0.5292096219931272,0.5072164948453611,0.5030927835051549,0.49793814432989697,0.4989690721649483,0.4962886597938143,0.46525773195876285
2,0.4895833333333333,0.5034722222222223,0.5020833333333333,0.4812499999999998,0.4822916666666666,0.4791666666666667,0.48375000000000007,0.45302083333333326
3,0.5306122448979592,0.5170068027210885,0.5244897959183675,0.5275510204081633,0.536734693877551,0.5360544217687072,0.5291836734693877,0.5011224489795918
4,0.42857142857142855,0.45238095238095255,0.4857142857142858,0.5010204081632654,0.49183673469387734,0.49319727891156445,0.4944897959183671,0.4610204081632653
5,0.4742268041237113,0.5085910652920962,0.5154639175257733,0.5268041237113403,0.5278350515463918,0.5274914089347078,0.528659793814433,0.503917525773196
6,0.4583333333333333,0.517361111111111,0.527083333333333,0.5302083333333331,0.5244791666666669,0.5184027777777775,0.5177083333333333,0.49052083333333346
7,0.5360824742268041,0.5532646048109967,0.5319587628865978,0.5123711340206186,0.5134020618556702,0.5206185567010309,0.5189690721649483,0.49443298969072186
8,0.6262626262626263,0.585858585858586,0.5777777777777776,0.5787878787878787,0.5691919191919194,0.5646464646464644,0.5595959595959595,0.5307070707070708
9,0.5416666666666666,0.5347222222222221,0.5229166666666667,0.5208333333333333,0.509375,0.509375,0.5045833333333335,0.46812500000000007
